MEASURE:Migration type,SEX_ABS:Sex,AGE:Age,ASGS_2011:Region,FREQUENCY:Frequency,TIME:Time,Value,Flag Codes:Flags
2:NOM departure,2:Females,A59:5 - 9,3:Queensland,A:Annual,2019:2019,990,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2004:2004,160,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2005:2005,170,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2006:2006,150,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2007:2007,180,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2008:2008,220,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2009:2009,170,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2010:2010,200,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2011:2011,200,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2012:2012,210,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2013:2013,230,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2014:2014,210,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2015:2015,250,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2016:2016,210,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2017:2017,220,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2018:2018,250,
2:NOM departure,2:Females,A59:5 - 9,4:South Australia,A:Annual,2019:2019,210,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2004:2004,450,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2005:2005,420,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2006:2006,420,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2007:2007,510,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2008:2008,510,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2009:2009,540,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2010:2010,560,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2011:2011,560,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2012:2012,540,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2013:2013,760,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2014:2014,810,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2015:2015,830,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2016:2016,810,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2017:2017,690,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2018:2018,610,
2:NOM departure,2:Females,A59:5 - 9,5:Western Australia,A:Annual,2019:2019,550,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2004:2004,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2005:2005,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2006:2006,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2007:2007,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2008:2008,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2009:2009,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2010:2010,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2011:2011,40,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2012:2012,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2013:2013,40,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2014:2014,40,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2015:2015,40,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2016:2016,40,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2017:2017,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2018:2018,30,
2:NOM departure,2:Females,A59:5 - 9,6:Tasmania,A:Annual,2019:2019,50,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2004:2004,50,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2005:2005,50,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2006:2006,50,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2007:2007,50,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2008:2008,60,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2009:2009,40,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2010:2010,50,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2011:2011,60,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2012:2012,40,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2013:2013,50,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2014:2014,60,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2015:2015,80,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2016:2016,50,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2017:2017,70,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2018:2018,60,
2:NOM departure,2:Females,A59:5 - 9,7:Northern Territory,A:Annual,2019:2019,80,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2004:2004,120,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2005:2005,120,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2006:2006,100,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2007:2007,120,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2008:2008,120,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2009:2009,120,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2010:2010,130,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2011:2011,130,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2012:2012,130,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2013:2013,170,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2014:2014,150,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2015:2015,160,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2016:2016,140,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2017:2017,160,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2018:2018,160,
2:NOM departure,2:Females,A59:5 - 9,8:Australian Capital Territory,A:Annual,2019:2019,160,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2004:2004,2990,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2005:2005,2980,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2006:2006,2750,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2007:2007,2990,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2008:2008,3130,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2009:2009,3130,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2010:2010,3200,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2011:2011,2990,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2012:2012,2920,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2013:2013,3240,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2014:2014,3340,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2015:2015,3450,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2016:2016,3410,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2017:2017,3590,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2018:2018,3230,
2:NOM departure,2:Females,A10:10 - 14,0:Australia,A:Annual,2019:2019,3680,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2004:2004,1120,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2005:2005,1030,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2006:2006,990,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2007:2007,1040,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2008:2008,1090,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2009:2009,1050,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2010:2010,1090,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2011:2011,990,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2012:2012,940,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2013:2013,970,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2014:2014,940,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2015:2015,990,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2016:2016,1010,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2017:2017,1110,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2018:2018,990,
2:NOM departure,2:Females,A10:10 - 14,1:New South Wales,A:Annual,2019:2019,1150,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2004:2004,550,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2005:2005,620,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2006:2006,540,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2007:2007,630,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2008:2008,610,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2009:2009,660,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2010:2010,670,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2011:2011,620,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2012:2012,640,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2013:2013,650,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2014:2014,690,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2015:2015,750,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2016:2016,740,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2017:2017,800,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2018:2018,730,
2:NOM departure,2:Females,A10:10 - 14,2:Victoria,A:Annual,2019:2019,900,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2004:2004,680,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2005:2005,630,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2006:2006,590,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2007:2007,650,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2008:2008,710,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2009:2009,720,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2010:2010,690,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2011:2011,670,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2012:2012,640,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2013:2013,790,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2014:2014,840,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2015:2015,880,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2016:2016,770,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2017:2017,860,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2018:2018,710,
2:NOM departure,2:Females,A10:10 - 14,3:Queensland,A:Annual,2019:2019,880,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2004:2004,120,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2005:2005,130,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2006:2006,140,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2007:2007,160,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2008:2008,160,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2009:2009,130,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2010:2010,160,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2011:2011,150,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2012:2012,130,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2013:2013,150,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2014:2014,150,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2015:2015,150,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2016:2016,150,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2017:2017,150,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2018:2018,150,
2:NOM departure,2:Females,A10:10 - 14,4:South Australia,A:Annual,2019:2019,160,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2004:2004,370,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2005:2005,390,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2006:2006,330,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2007:2007,340,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2008:2008,400,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2009:2009,440,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2010:2010,440,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2011:2011,430,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2012:2012,440,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2013:2013,550,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2014:2014,540,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2015:2015,520,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2016:2016,580,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2017:2017,490,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2018:2018,460,
2:NOM departure,2:Females,A10:10 - 14,5:Western Australia,A:Annual,2019:2019,400,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2004:2004,30,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2005:2005,20,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2006:2006,30,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2007:2007,40,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2008:2008,30,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2009:2009,20,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2010:2010,30,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2011:2011,20,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2012:2012,20,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2013:2013,20,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2014:2014,30,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2015:2015,20,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2016:2016,20,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2017:2017,30,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2018:2018,30,
2:NOM departure,2:Females,A10:10 - 14,6:Tasmania,A:Annual,2019:2019,30,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2004:2004,50,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2005:2005,50,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2006:2006,40,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2007:2007,40,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2008:2008,30,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2009:2009,40,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2010:2010,40,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2011:2011,30,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2012:2012,40,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2013:2013,30,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2014:2014,40,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2015:2015,40,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2016:2016,50,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2017:2017,40,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2018:2018,40,
2:NOM departure,2:Females,A10:10 - 14,7:Northern Territory,A:Annual,2019:2019,60,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2004:2004,70,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2005:2005,100,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2006:2006,90,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2007:2007,100,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2008:2008,110,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2009:2009,70,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2010:2010,90,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2011:2011,80,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2012:2012,70,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2013:2013,90,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2014:2014,110,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2015:2015,90,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2016:2016,80,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2017:2017,120,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2018:2018,120,
2:NOM departure,2:Females,A10:10 - 14,8:Australian Capital Territory,A:Annual,2019:2019,100,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2004:2004,4240,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2005:2005,4240,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2006:2006,3960,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2007:2007,4070,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2008:2008,4480,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2009:2009,4410,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2010:2010,4690,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2011:2011,4180,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2012:2012,3840,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2013:2013,4240,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2014:2014,4460,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2015:2015,4750,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2016:2016,4680,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2017:2017,5280,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2018:2018,4580,
2:NOM departure,2:Females,A15:15 - 19,0:Australia,A:Annual,2019:2019,6170,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2004:2004,1450,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2005:2005,1450,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2006:2006,1270,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2007:2007,1410,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2008:2008,1570,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2009:2009,1470,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2010:2010,1530,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2011:2011,1440,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2012:2012,1210,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2013:2013,1300,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2014:2014,1380,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2015:2015,1380,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2016:2016,1420,
2:NOM departure,2:Females,A15:15 - 19,1:New South Wales,A:Annual,2017:2017,1720,
